,R01_07_CO201,R01_07_FCI01,R01_07_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_VEN01_TI01,R01_06_TRU01,R01_08_TRU01
2025-04-01 00:00:00+00:00,424.0,0.0,22.5,15.5,0.0,-30.0,4.1,12.9,22.6,22.1
2025-04-01 00:15:00+00:00,424.0,0.0,22.5,20.0,0.0,-29.0,4.2,15.0,22.6,22.0
2025-04-01 00:30:00+00:00,423.0,0.0,22.4,24.0,0.0,-28.0,4.0,14.8,22.6,22.0
2025-04-01 00:45:00+00:00,424.0,0.0,22.4,28.0,0.0,-28.0,4.0,13.0,22.7,22.0
2025-04-01 01:00:00+00:00,424.0,0.0,22.4,32.0,0.0,-26.0,4.0,13.7,22.6,22.0
2025-04-01 01:15:00+00:00,424.0,0.0,22.4,35.0,0.0,-25.0,3.8,14.6,22.5,22.0
2025-04-01 01:30:00+00:00,424.0,0.0,22.3,39.0,0.0,-24.0,3.7,13.3,22.5,21.9
2025-04-01 01:45:00+00:00,423.0,0.0,22.3,43.0,0.0,-23.0,3.5,13.0,22.5,21.9
2025-04-01 02:00:00+00:00,424.0,0.0,22.3,47.0,0.0,-21.0,3.5,14.6,22.6,21.9
2025-04-01 02:15:00+00:00,423.0,0.0,22.3,50.0,0.0,-20.0,3.5,14.1,22.6,21.9
2025-04-01 02:30:00+00:00,424.0,0.0,22.3,53.0,0.0,-18.0,3.6,13.0,22.6,21.8
2025-04-01 02:45:00+00:00,423.0,0.0,22.2,57.0,0.0,-16.0,3.6,13.9,22.4,21.8
2025-04-01 03:00:00+00:00,424.0,50.6,22.2,61.0,0.0,-14.0,3.5,16.7,22.4,21.8
2025-04-01 03:15:00+00:00,423.0,51.8,22.2,64.0,0.0,-12.0,3.5,20.9,22.5,21.8
2025-04-01 03:30:00+00:00,423.0,51.91666667,22.2,67.0,0.0,-11.0,3.5,18.8,22.5,21.8
2025-04-01 03:45:00+00:00,424.0,51.85714286,22.2,70.0,0.0,-9.0,3.5,17.4,22.5,21.8
2025-04-01 04:00:00+00:00,425.0,51.0,22.2,73.0,0.0,-7.0,3.2,18.4,22.5,21.9
2025-04-01 04:15:00+00:00,426.0,50.6,22.2,76.0,0.4,-4.0,3.2,18.0,22.5,21.9
2025-04-01 04:30:00+00:00,427.0,52.75,22.2,79.0,2.4,-2.0,3.1,17.9,22.5,21.9
2025-04-01 04:45:00+00:00,427.0,52.15384615,22.3,83.0,8.48,0.0,3.6,17.8,22.5,21.9
2025-04-01 05:00:00+00:00,430.0,51.53333333,22.3,86.0,24.67272727,2.0,4.1,18.3,22.5,21.9
2025-04-01 05:15:00+00:00,441.5,52.07142857,22.2,89.0,51.70666667,4.0,4.3,17.9,22.5,21.9
2025-04-01 05:30:00+00:00,449.0,52.0,22.2,92.0,82.79285714,7.0,4.8,18.0,22.5,22.0
2025-04-01 05:45:00+00:00,448.0,51.4,22.2,95.0,116.2866667,10.0,4.7,18.0,22.5,22.0
2025-04-01 06:00:00+00:00,449.0,51.92857143,22.2,98.0,147.7153846,12.0,5.0,17.7,22.5,21.9
2025-04-01 06:15:00+00:00,457.5,52.07142857,22.3,101.0,179.3,14.0,5.5,18.0,22.5,22.1
2025-04-01 06:30:00+00:00,468.4285714,52.0,22.4,105.0,213.2933333,16.0,6.1,17.8,22.6,22.1
2025-04-01 06:45:00+00:00,479.0,51.0,22.6,108.0,247.3333333,18.0,6.9,17.7,22.6,22.1
2025-04-01 07:00:00+00:00,502.4545455,50.5,22.5,111.0,277.8785714,20.0,7.5,17.8,22.6,22.4
2025-04-01 07:15:00+00:00,523.8888889,49.66666667,22.6,114.0,308.95,22.0,7.6,17.5,22.7,22.5
2025-04-01 07:30:00+00:00,621.0909091,51.4,22.8,118.0,337.1692308,24.0,8.4,17.5,23.2,22.6
2025-04-01 07:45:00+00:00,733.6428571,82.53333333,23.1,122.5,364.0071429,26.0,9.1,17.5,23.4,22.5
2025-04-01 08:00:00+00:00,752.5,104.7333333,23.2,126.0,391.7461538,28.0,8.8,17.2,23.1,23.0
2025-04-01 08:15:00+00:00,731.9285714,121.0666667,23.3,129.0,416.8833333,30.0,9.6,17.0,23.4,23.2
2025-04-01 08:30:00+00:00,658.8181818,139.4,23.2,133.0,434.1636364,31.0,11.1,17.1,23.6,23.1
2025-04-01 08:45:00+00:00,561.5555556,148.0,23.0,137.0,400.4076923,33.0,11.2,17.0,23.1,23.3
2025-04-01 09:00:00+00:00,534.4444444,146.6,23.0,141.0,435.5307692,34.0,11.6,17.0,23.2,22.9
2025-04-01 09:15:00+00:00,519.5,146.4666667,22.9,145.0,499.8166667,35.0,11.4,16.8,23.4,22.7
2025-04-01 09:30:00+00:00,516.0,139.5333333,22.9,150.0,519.1555556,36.0,12.3,16.8,23.4,22.6
2025-04-01 09:45:00+00:00,517.2,131.6,22.9,154.0,535.38,37.0,13.1,16.7,23.5,22.6
2025-04-01 10:00:00+00:00,534.3,123.2666667,22.9,158.0,550.3875,38.0,13.4,16.8,23.3,22.6
2025-04-01 10:15:00+00:00,600.4166667,117.8571429,23.0,163.0,561.7,39.0,13.9,16.8,23.1,22.7
2025-04-01 10:30:00+00:00,633.4545455,122.8666667,23.1,169.0,569.0,39.0,13.4,16.8,23.2,22.6
2025-04-01 10:45:00+00:00,620.9285714,131.3571429,23.2,173.0,576.9875,40.0,14.2,16.9,23.2,22.6
2025-04-01 11:00:00+00:00,629.6153846,148.8,23.2,177.0,578.0777778,40.0,13.7,16.9,23.3,22.8
2025-04-01 11:15:00+00:00,644.7272727,159.5333333,23.3,182.0,579.88,40.0,13.8,17.1,23.4,23.4
2025-04-01 11:30:00+00:00,600.6428571,181.4,23.3,187.0,579.4,39.0,14.4,17.2,23.4,23.4
2025-04-01 11:45:00+00:00,622.7,204.8,23.3,192.0,573.6714286,39.0,13.9,17.1,23.2,23.2
2025-04-01 12:00:00+00:00,615.3076923,229.1333333,23.3,197.0,565.5125,38.0,15.4,17.3,23.4,23.1
2025-04-01 12:15:00+00:00,518.9230769,249.8,23.2,202.0,556.9222222,38.0,15.5,17.1,23.4,23.0
2025-04-01 12:30:00+00:00,480.0,257.5333333,23.1,206.0,544.325,37.0,16.1,17.0,23.0,23.1
2025-04-01 12:45:00+00:00,462.4,261.2857143,23.0,211.0,528.2666667,36.0,15.5,16.9,23.1,23.2
2025-04-01 13:00:00+00:00,454.5,264.2,23.0,215.0,514.0125,34.0,14.5,16.8,22.9,23.1
2025-04-01 13:15:00+00:00,491.0769231,264.1333333,23.0,219.0,501.7416667,33.0,14.2,17.0,23.0,23.1
2025-04-01 13:30:00+00:00,459.2,261.3571429,23.0,223.0,478.6,32.0,14.0,16.6,23.1,23.1
2025-04-01 13:45:00+00:00,450.0,262.2666667,23.0,227.0,456.6090909,30.0,13.7,16.9,23.1,23.2
2025-04-01 14:00:00+00:00,509.3333333,67.06666667,23.4,231.5,431.5833333,28.0,14.0,16.9,23.2,23.3
2025-04-01 14:15:00+00:00,604.7857143,51.53846154,23.8,235.0,406.375,27.0,13.6,16.8,23.5,23.4
2025-04-01 14:30:00+00:00,538.5714286,51.66666667,24.0,238.0,379.7,25.0,13.6,17.2,23.7,23.8
2025-04-01 14:45:00+00:00,476.0,51.75,24.0,242.0,350.1285714,23.0,13.5,16.3,23.9,24.2
2025-04-01 15:00:00+00:00,456.0,51.5,24.2,245.0,319.8214286,21.0,13.1,17.3,24.1,24.4
2025-04-01 15:15:00+00:00,450.0,51.46666667,24.6,248.0,289.0214286,19.0,13.2,17.2,24.2,24.6
2025-04-01 15:30:00+00:00,446.0,51.57142857,24.6,253.0,256.7923077,17.0,13.2,16.4,24.3,24.5
2025-04-01 15:45:00+00:00,446.0,51.28571429,24.4,256.0,221.075,15.0,13.1,17.4,24.2,24.5
2025-04-01 16:00:00+00:00,445.5,51.71428571,24.4,259.0,187.0866667,13.0,13.1,17.7,24.2,24.5
2025-04-01 16:15:00+00:00,446.5,51.57142857,24.4,262.0,151.0538462,11.0,12.6,16.5,24.2,24.4
2025-04-01 16:30:00+00:00,447.0,51.38461538,24.4,265.0,124.08,9.0,12.7,16.85,24.2,24.1
2025-04-01 16:45:00+00:00,444.0,51.42857143,24.4,268.0,90.28571429,7.0,12.0,15.9,24.2,24.0
2025-04-01 17:00:00+00:00,441.0,51.4,24.3,271.0,61.04615385,5.0,11.8,16.9,24.2,23.9
2025-04-01 17:15:00+00:00,440.5,51.38461538,24.2,275.0,34.4,3.0,11.2,17.9,24.2,23.8
2025-04-01 17:30:00+00:00,436.0,51.28571429,24.2,278.0,15.05,0.0,10.5,15.9,24.0,23.7
2025-04-01 17:45:00+00:00,434.0,51.4,24.1,281.0,4.0,-2.0,9.8,16.9,24.0,23.6
2025-04-01 18:00:00+00:00,435.0,24.0,24.1,284.0,0.3,-4.0,9.2,15.7,24.1,23.6
2025-04-01 18:15:00+00:00,438.0,0.0,24.0,287.0,0.0,-6.0,8.8,15.6,23.9,23.6
2025-04-01 18:30:00+00:00,444.0,0.0,23.9,290.0,0.0,-8.0,8.4,15.4,23.9,23.5
2025-04-01 18:45:00+00:00,453.0,0.0,23.9,294.0,0.0,-10.0,8.1,15.2,24.0,23.4
2025-04-01 19:00:00+00:00,459.0,0.0,23.8,297.0,0.0,-12.0,7.8,14.8,23.8,23.3
2025-04-01 19:15:00+00:00,461.5,0.0,23.7,300.0,0.0,-13.0,7.6,14.4,23.9,23.3
2025-04-01 19:30:00+00:00,457.0,0.0,23.7,303.0,0.0,-15.0,7.5,14.0,23.7,23.2
2025-04-01 19:45:00+00:00,449.5,0.0,23.7,307.0,0.0,-17.0,7.2,13.5,23.7,23.2
2025-04-01 20:00:00+00:00,445.0,0.0,23.6,310.0,0.0,-19.0,7.3,13.2,23.8,23.1
2025-04-01 20:15:00+00:00,442.0,0.0,23.6,313.0,0.0,-20.0,7.2,12.9,23.6,23.1
2025-04-01 20:30:00+00:00,441.0,0.0,23.5,318.0,0.0,-22.0,7.1,12.6,23.6,23.1
2025-04-01 20:45:00+00:00,439.0,0.0,23.5,322.0,0.0,-23.0,7.1,12.3,23.5,23.0
2025-04-01 21:00:00+00:00,436.5,0.0,23.5,325.0,0.0,-24.0,7.2,12.0,23.5,23.0
2025-04-01 21:15:00+00:00,434.0,0.0,23.4,328.0,0.0,-26.0,7.2,11.8,23.6,22.9
2025-04-01 21:30:00+00:00,433.0,0.0,23.3,332.0,0.0,-27.0,7.0,11.6,23.4,22.9
2025-04-01 21:45:00+00:00,433.0,0.0,23.3,337.0,0.0,-28.0,6.8,11.3,23.4,22.8
2025-04-01 22:00:00+00:00,434.0,0.0,23.2,341.0,0.0,-28.0,6.7,11.1,23.5,22.8
2025-04-01 22:15:00+00:00,430.0,0.0,23.2,345.0,0.0,-29.0,6.5,11.0,23.3,22.8
2025-04-01 22:30:00+00:00,431.5,0.0,23.2,349.0,0.0,-30.0,6.4,10.7,23.3,22.7
2025-04-01 22:45:00+00:00,432.0,0.0,23.1,353.0,0.0,-30.0,6.9,10.5,23.3,22.7
2025-04-01 23:00:00+00:00,430.0,0.0,23.1,238.3333333,0.0,-30.0,8.0,10.4,23.2,22.6
2025-04-01 23:15:00+00:00,433.0,0.0,23.0,3.0,0.0,-30.0,7.1,10.3,23.3,22.6
2025-04-01 23:30:00+00:00,432.0,0.0,23.0,7.0,0.0,-30.0,6.9,10.0,23.1,22.6
2025-04-01 23:45:00+00:00,432.0,0.0,23.0,11.0,0.0,-30.0,7.5,9.9,23.2,22.5
2025-04-02 00:00:00+00:00,433.0,0.0,22.9,15.5,0.0,-29.0,7.0,9.8,23.2,22.5
2025-04-02 00:15:00+00:00,433.0,0.0,22.9,20.0,0.0,-28.0,6.9,9.6,23.0,22.5
2025-04-02 00:30:00+00:00,431.0,0.0,22.9,24.0,0.0,-28.0,7.2,9.6,23.1,22.4
2025-04-02 00:45:00+00:00,431.0,0.0,22.8,28.0,0.0,-27.0,6.9,9.4,23.1,22.4
2025-04-02 01:00:00+00:00,432.0,0.0,22.8,31.0,0.0,-26.0,7.2,9.3,23.1,22.4
2025-04-02 01:15:00+00:00,431.0,0.0,22.8,34.0,0.0,-24.0,7.2,9.3,22.9,22.4
2025-04-02 01:30:00+00:00,431.5,0.0,22.7,39.0,0.0,-23.0,7.8,9.2,23.0,22.4
2025-04-02 01:45:00+00:00,432.0,0.0,22.7,43.0,0.0,-22.0,7.7,11.1,23.0,22.3
2025-04-02 02:00:00+00:00,431.0,0.0,22.7,47.0,0.0,-20.0,7.0,13.1,22.9,22.3
2025-04-02 02:15:00+00:00,432.0,0.0,22.7,50.0,0.0,-19.0,7.0,14.0,22.8,22.3
2025-04-02 02:30:00+00:00,432.0,0.0,22.6,53.0,0.0,-17.0,6.9,13.8,22.8,22.3
2025-04-02 02:45:00+00:00,433.5,0.0,22.6,57.0,0.0,-15.0,6.8,12.8,22.9,22.3
2025-04-02 03:00:00+00:00,434.0,48.7,22.5,61.0,0.0,-13.0,9.6,15.9,22.8,22.1
2025-04-02 03:15:00+00:00,438.0,52.41666667,22.5,64.0,0.0,-11.0,10.5,19.7,22.7,22.1
2025-04-02 03:30:00+00:00,438.0,53.07142857,22.5,67.0,0.0,-9.0,11.6,16.23333333,22.6,22.1
2025-04-02 03:45:00+00:00,439.5,53.15384615,22.5,70.0,0.0,-7.0,9.4,17.6,22.6,22.1
2025-04-02 04:00:00+00:00,443.0,51.33333333,22.4,73.0,0.0,-5.0,10.4,16.6,22.6,22.0
2025-04-02 04:15:00+00:00,444.0,50.58333333,22.4,76.0,0.5,-3.0,10.8,17.0,22.6,22.0
2025-04-02 04:30:00+00:00,445.0,50.35714286,22.4,79.0,3.55,-1.0,10.8,17.0,22.5,22.0
2025-04-02 04:45:00+00:00,449.5,49.78571429,22.3,83.0,12.7,1.0,9.6,16.8,22.5,21.9
2025-04-02 05:00:00+00:00,449.5,49.28571429,22.3,86.0,32.00833333,3.0,8.4,17.3,22.6,21.9
2025-04-02 05:15:00+00:00,463.6,52.21428571,22.3,89.0,57.88461538,5.0,9.8,17.0,22.6,21.9
2025-04-02 05:30:00+00:00,476.5,52.85714286,22.3,92.0,87.48571429,7.0,10.4,16.9,22.6,21.9
2025-04-02 05:45:00+00:00,473.5,52.69230769,22.3,95.0,109.7142857,9.0,9.7,17.1,22.5,22.1
2025-04-02 06:00:00+00:00,518.5454545,53.16666667,22.3,98.0,137.2866667,11.0,10.0,17.1,22.6,22.3
2025-04-02 06:15:00+00:00,566.9,53.26666667,22.5,101.0,188.6285714,13.0,10.6,17.2,22.6,22.4
2025-04-02 06:30:00+00:00,667.25,59.23076923,22.9,105.0,220.6571429,16.0,10.4,17.1,22.7,22.8
2025-04-02 06:45:00+00:00,726.2857143,80.8,22.9,108.0,251.6714286,18.0,10.6,17.0,23.3,23.0
2025-04-02 07:00:00+00:00,711.0,87.46666667,23.0,111.0,281.9642857,20.0,10.8,17.0,23.5,23.1
2025-04-02 07:15:00+00:00,678.1428571,85.71428571,23.0,114.0,313.6133333,22.0,11.0,17.0,23.6,23.2
2025-04-02 07:30:00+00:00,757.6666667,110.4,23.2,118.0,342.2384615,24.0,11.5,17.3,23.8,23.1
2025-04-02 07:45:00+00:00,752.9230769,152.8666667,23.3,121.0,368.6230769,25.0,11.0,17.0,23.3,23.2
2025-04-02 08:00:00+00:00,642.3076923,172.0,23.2,125.0,396.4692308,27.0,11.5,16.9,23.2,23.4
2025-04-02 08:15:00+00:00,605.3076923,189.6,23.2,129.0,418.4833333,29.0,11.8,16.9,23.7,23.4
2025-04-02 08:30:00+00:00,592.6,207.0,23.2,133.0,440.0416667,31.0,12.7,16.8,23.7,23.5
2025-04-02 08:45:00+00:00,578.1,229.3333333,23.3,137.0,398.3307692,32.0,12.5,17.0,23.7,23.0
2025-04-02 09:00:00+00:00,570.6153846,250.8666667,23.2,141.0,438.6846154,34.0,13.7,17.0,23.6,23.2
2025-04-02 09:15:00+00:00,533.875,264.0,23.2,145.0,500.5153846,35.0,13.6,17.0,23.6,22.9
2025-04-02 09:30:00+00:00,514.5,271.8666667,23.1,150.0,520.7666667,36.0,14.2,17.0,23.5,22.6
2025-04-02 09:45:00+00:00,511.625,272.8666667,23.0,154.0,537.0,37.0,14.3,17.2,23.5,22.6
2025-04-02 10:00:00+00:00,655.9285714,274.0,23.2,158.0,551.9666667,38.0,14.4,17.2,23.4,23.1
2025-04-02 10:15:00+00:00,766.2857143,265.6666667,23.6,163.0,564.3833333,39.0,14.4,17.0,23.4,23.3
2025-04-02 10:30:00+00:00,784.1666667,266.6,23.7,169.0,574.9333333,39.0,14.6,17.2,23.2,23.1
2025-04-02 10:45:00+00:00,778.6666667,267.6666667,23.6,173.0,572.4307692,40.0,14.8,17.0,23.2,22.8
2025-04-02 11:00:00+00:00,674.1538462,266.9285714,23.5,178.0,580.125,40.0,15.1,17.1,23.2,23.0
2025-04-02 11:15:00+00:00,620.3333333,266.6,23.5,183.0,585.2285714,40.0,15.2,17.1,23.5,23.1
2025-04-02 11:30:00+00:00,556.9285714,265.8666667,23.3,187.0,581.7666667,40.0,15.2,16.8,23.6,23.1
2025-04-02 11:45:00+00:00,567.7692308,267.8,23.3,192.0,579.6166667,40.0,15.5,17.3,23.7,23.3
2025-04-02 12:00:00+00:00,547.1538462,274.5333333,23.3,197.0,568.175,39.0,14.8,17.1,23.7,22.9
2025-04-02 12:15:00+00:00,548.0,272.8666667,23.1,202.0,554.65,38.0,15.1,16.8,23.4,22.8
2025-04-02 12:30:00+00:00,782.1428571,272.3333333,23.7,206.0,543.3666667,38.0,15.1,17.1,23.3,23.2
2025-04-02 12:45:00+00:00,788.5833333,278.4,23.9,211.0,534.5625,37.0,15.6,17.2,23.3,23.4
2025-04-02 13:00:00+00:00,763.7333333,275.3333333,24.0,215.0,516.91,35.0,15.5,17.0,23.3,23.5
2025-04-02 13:15:00+00:00,799.4,271.4,23.9,219.0,503.3357143,34.0,15.5,17.0,23.2,23.5
2025-04-02 13:30:00+00:00,814.1666667,271.8666667,24.2,223.0,478.7083333,33.0,16.2,17.4,23.2,23.6
2025-04-02 13:45:00+00:00,723.3571429,269.0714286,24.3,227.0,461.2,31.0,17.0,17.5,23.3,23.6
2025-04-02 14:00:00+00:00,498.4545455,67.66666667,24.0,231.5,422.4923077,30.0,16.6,17.3,23.4,24.0
2025-04-02 14:15:00+00:00,472.5,53.78571429,24.1,236.0,399.9466667,28.0,17.8,17.1,23.9,24.3
2025-04-02 14:30:00+00:00,464.0,56.06666667,24.2,239.0,383.7785714,26.0,18.2,16.9,24.6,24.5
2025-04-02 14:45:00+00:00,462.0,56.55555556,24.5,242.0,353.8133333,24.0,17.5,17.5,24.7,24.6
2025-04-02 15:00:00+00:00,480.2857143,56.91666667,24.6,246.0,323.1615385,22.0,18.7,17.0,24.9,24.5
2025-04-02 15:15:00+00:00,478.5,56.57142857,24.7,249.0,287.4153846,20.0,18.4,17.0,25.1,24.5
2025-04-02 15:30:00+00:00,480.8333333,56.61538462,24.9,253.0,250.7076923,18.0,17.6,17.0,25.3,24.4
2025-04-02 15:45:00+00:00,461.6666667,55.92857143,24.9,255.0,235.4466667,16.0,16.7,15.2,25.1,24.3
2025-04-02 16:00:00+00:00,449.5,56.73333333,24.8,259.0,183.3933333,14.0,15.9,17.3,24.9,24.2
2025-04-02 16:15:00+00:00,446.5,56.21428571,24.8,262.0,156.3642857,12.0,15.6,16.8,25.0,24.2
2025-04-02 16:30:00+00:00,445.0,56.8,24.8,265.0,129.1066667,10.0,15.3,17.0,25.0,24.2
2025-04-02 16:45:00+00:00,444.0,57.0,24.8,268.5,96.49333333,8.0,14.6,16.3,25.0,24.1
2025-04-02 17:00:00+00:00,442.5,56.91666667,24.7,272.0,66.33571429,6.0,14.9,17.2,24.8,24.0
2025-04-02 17:15:00+00:00,442.5,56.5,24.7,275.0,37.75,4.0,12.8,17.45,24.7,24.0
2025-04-02 17:30:00+00:00,440.0,56.78571429,24.6,278.0,15.05714286,1.0,11.9,18.5,24.7,24.0
2025-04-02 17:45:00+00:00,439.0,56.71428571,24.6,281.0,5.0,-2.0,11.5,16.4,24.6,23.9
2025-04-02 18:00:00+00:00,441.0,16.5,24.6,284.0,1.0,-4.0,10.9,16.1,24.5,23.9
2025-04-02 18:15:00+00:00,445.0,0.0,24.5,287.0,0.1,-6.0,10.8,16.6,24.5,23.9
2025-04-02 18:30:00+00:00,442.0,0.0,24.5,290.0,0.0,-8.0,10.9,16.9,24.5,23.8
2025-04-02 18:45:00+00:00,442.0,0.0,24.4,294.0,0.0,-10.0,11.0,16.9,24.5,23.8
2025-04-02 19:00:00+00:00,443.0,0.0,24.4,297.0,0.0,-12.0,11.7,16.6,24.4,23.7
2025-04-02 19:15:00+00:00,443.0,0.0,24.3,300.0,0.0,-14.0,11.7,16.0,24.3,23.7
2025-04-02 19:30:00+00:00,441.0,0.0,24.2,303.0,0.0,-16.0,10.9,15.4,24.4,23.6
2025-04-02 19:45:00+00:00,438.0,0.0,24.2,306.0,0.0,-17.0,11.2,14.7,24.2,23.6
2025-04-02 20:00:00+00:00,438.0,0.0,24.1,310.0,0.0,-19.0,11.0,14.3,24.3,23.6
2025-04-02 20:15:00+00:00,441.0,0.0,24.1,315.0,0.0,-21.0,10.4,13.9,24.1,23.5
2025-04-02 20:30:00+00:00,439.0,0.0,24.0,318.0,0.0,-22.0,11.0,13.5,24.1,23.5
2025-04-02 20:45:00+00:00,435.0,0.0,24.0,321.0,0.0,-23.0,10.6,13.2,24.0,23.4
2025-04-02 21:00:00+00:00,436.0,0.0,23.9,325.0,0.0,-25.0,9.8,12.9,24.1,23.4
2025-04-02 21:15:00+00:00,435.0,0.0,23.8,329.0,0.0,-26.0,10.2,12.7,23.9,23.3
2025-04-02 21:30:00+00:00,435.0,0.0,23.8,333.0,0.0,-27.0,10.2,12.5,24.0,23.3
2025-04-02 21:45:00+00:00,434.5,0.0,23.7,338.0,0.0,-28.0,10.1,12.3,23.8,23.2
2025-04-02 22:00:00+00:00,435.0,0.0,23.7,342.0,0.0,-28.0,9.9,12.2,23.9,23.2
2025-04-02 22:15:00+00:00,434.0,0.0,23.7,346.0,0.0,-29.0,9.9,12.2,23.7,23.2
2025-04-02 22:30:00+00:00,434.0,0.0,23.6,350.0,0.0,-29.0,10.1,12.1,23.7,23.2
2025-04-02 22:45:00+00:00,434.5,0.0,23.6,354.5,0.0,-30.0,9.3,11.9,23.7,23.1
2025-04-02 23:00:00+00:00,433.0,0.0,23.5,239.3333333,0.0,-30.0,9.1,11.9,23.8,23.1
2025-04-02 23:15:00+00:00,433.5,0.0,23.5,3.0,0.0,-30.0,8.8,11.8,23.6,23.1
2025-04-02 23:30:00+00:00,432.0,0.0,23.5,7.0,0.0,-29.0,8.8,11.7,23.7,23.0
2025-04-02 23:45:00+00:00,431.5,0.0,23.4,11.0,0.0,-29.0,8.8,11.6,23.7,23.0
2025-04-03 00:00:00+00:00,431.5,0.0,23.4,15.5,0.0,-28.0,8.7,11.5,23.5,23.0
2025-04-03 00:15:00+00:00,430.0,0.0,23.4,20.0,0.0,-28.0,8.6,11.4,23.5,23.0
2025-04-03 00:30:00+00:00,432.0,0.0,23.3,24.0,0.0,-27.0,8.7,11.3,23.6,22.9
2025-04-03 00:45:00+00:00,431.5,0.0,23.3,28.0,0.0,-26.0,8.8,11.2,23.6,22.9
2025-04-03 01:00:00+00:00,430.0,0.0,23.3,31.0,0.0,-25.0,8.8,11.1,23.4,22.9
2025-04-03 01:15:00+00:00,428.5,0.0,23.2,34.0,0.0,-24.0,8.5,11.0,23.5,22.8
2025-04-03 01:30:00+00:00,428.5,0.0,23.2,39.0,0.0,-22.0,8.5,10.9,23.5,22.8
2025-04-03 01:45:00+00:00,430.0,0.0,23.2,43.0,0.0,-21.0,8.4,10.8,23.5,22.8
2025-04-03 02:00:00+00:00,428.0,0.0,23.2,47.0,0.0,-19.0,8.2,10.7,23.3,22.8
2025-04-03 02:15:00+00:00,428.0,0.0,23.1,50.0,0.0,-18.0,7.9,10.7,23.3,22.7
2025-04-03 02:30:00+00:00,428.0,0.0,23.1,53.0,0.0,-16.0,7.8,10.6,23.4,22.7
2025-04-03 02:45:00+00:00,429.5,0.0,23.1,57.0,0.0,-14.0,7.9,10.5,23.4,22.7
2025-04-03 03:00:00+00:00,430.5,56.0,23.1,61.0,0.0,-12.0,8.4,11.45,23.2,22.7
2025-04-03 03:15:00+00:00,429.5,53.92857143,23.0,64.0,0.0,-10.0,8.3,18.84,23.3,22.6
2025-04-03 03:30:00+00:00,433.0,53.85714286,23.0,67.0,0.0,-8.0,10.8,17.675,23.1,22.6
2025-04-03 03:45:00+00:00,435.0,53.57142857,23.0,70.0,0.0,-6.0,11.85,17.65,23.1,22.6
2025-04-03 04:00:00+00:00,440.5,52.28571429,22.9,73.0,0.0,-4.0,10.9,17.2,23.2,22.6
2025-04-03 04:15:00+00:00,446.5,51.5,22.9,76.0,0.4,-2.0,10.7,16.6,23.2,22.5
2025-04-03 04:30:00+00:00,451.0,51.07692308,22.9,79.0,4.3,0.0,9.8,17.1,23.3,22.5
2025-04-03 04:45:00+00:00,454.5,50.2,22.8,83.0,15.875,2.0,8.8,16.9,23.5,22.5
2025-04-03 05:00:00+00:00,474.0,50.42857143,22.9,86.0,34.825,4.0,8.4,17.2,23.5,22.5
2025-04-03 05:15:00+00:00,481.0,51.53333333,22.8,89.0,61.59,6.0,8.4,17.3,23.4,22.5
2025-04-03 05:30:00+00:00,497.0,50.92857143,22.9,92.0,92.91428571,8.0,8.7,17.4,23.4,22.5
2025-04-03 05:45:00+00:00,550.6,53.07142857,23.2,95.0,124.5066667,10.0,8.9,17.2,23.2,22.5
2025-04-03 06:00:00+00:00,586.5,65.0,23.2,98.0,158.9466667,12.0,9.4,17.2,23.2,22.5
2025-04-03 06:15:00+00:00,566.5,80.73333333,23.2,101.0,189.6583333,14.0,9.5,17.2,23.1,22.4
2025-04-03 06:30:00+00:00,544.4285714,96.06666667,23.2,105.0,223.5357143,17.0,9.9,17.1,23.1,22.5
2025-04-03 06:45:00+00:00,527.3333333,109.2666667,23.2,108.0,250.5444444,19.0,10.4,16.8,23.1,22.7
2025-04-03 07:00:00+00:00,532.7142857,125.1428571,23.2,111.0,276.0909091,21.0,11.1,17.2,23.0,22.8
2025-04-03 07:15:00+00:00,541.8,137.2,23.1,114.0,313.7133333,23.0,11.8,16.8,23.5,22.6
2025-04-03 07:30:00+00:00,523.625,142.7333333,23.1,118.0,346.5166667,25.0,12.2,16.9,23.7,22.7
2025-04-03 07:45:00+00:00,532.1,150.2,23.1,121.0,364.8866667,26.0,13.1,17.3,23.8,22.7
2025-04-03 08:00:00+00:00,532.6153846,159.2,23.1,125.0,397.6384615,28.0,14.0,16.8,23.8,23.3
2025-04-03 08:15:00+00:00,499.25,164.2,23.0,129.0,422.925,30.0,14.4,16.9,23.6,23.7
2025-04-03 08:30:00+00:00,540.8,172.5333333,23.1,133.0,442.8583333,32.0,14.7,17.0,24.0,23.4
2025-04-03 08:45:00+00:00,566.9,180.2,23.2,137.0,400.6285714,33.0,15.6,17.2,24.0,23.3
2025-04-03 09:00:00+00:00,573.2727273,192.5,23.2,141.0,470.5384615,34.0,15.7,17.2,24.1,23.4
2025-04-03 09:15:00+00:00,563.4,211.2666667,23.2,145.0,506.7545455,36.0,15.1,17.0,24.1,23.5
2025-04-03 09:30:00+00:00,562.1538462,224.4,23.2,150.0,524.24,37.0,16.7,17.2,24.1,23.1
2025-04-03 09:45:00+00:00,552.1,236.4,23.2,154.0,542.0545455,38.0,17.1,17.0,23.9,23.0
2025-04-03 10:00:00+00:00,563.875,252.0666667,23.2,158.0,556.3125,39.0,16.6,16.9,23.8,23.0
